uid,from_uid,benchmark,contiguous_direction,file_name_1,file_name_2,file_name_3,file_name_4,io_bandwidth,lustre_stripe_count,lustre_stripe_size,max_memory_usage,max_nodes,mpi_backend,mpi_number_of_nodes,mpi_processes_per_node,number_of_traces,samples_per_trace,unsorted_order
2816,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,778.116416,16,1024,2147483648,16,slurm,2,4,2048,1024,RANDOM
2817,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,802.877801,16,1024,2147483648,16,slurm,2,4,2048,2048,UNIFORM
2818,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,634.606317,16,1024,2147483648,16,slurm,2,4,2048,2048,UNIFORM_REVERSE
2819,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,678.878291,16,1024,2147483648,16,slurm,2,4,2048,2048,RANDOM
2820,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,748.923125,16,1024,2147483648,16,slurm,2,4,4096,256,UNIFORM
2821,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,824.643854,16,1024,2147483648,16,slurm,2,4,4096,256,UNIFORM_REVERSE
2822,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,803.601655,16,1024,2147483648,16,slurm,2,4,4096,256,RANDOM
2823,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,778.69984,16,1024,2147483648,16,slurm,2,4,4096,512,UNIFORM
2824,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,835.92026,16,1024,2147483648,16,slurm,2,4,4096,512,UNIFORM_REVERSE
2825,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,830.711806,16,1024,2147483648,16,slurm,2,4,4096,512,RANDOM
2826,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,867.29497,16,1024,2147483648,16,slurm,2,4,4096,1024,UNIFORM
2827,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,641.89475,16,1024,2147483648,16,slurm,2,4,4096,1024,UNIFORM_REVERSE
2828,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,533.659224,16,1024,2147483648,16,slurm,2,4,4096,1024,RANDOM
2829,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,879.513188,16,1024,2147483648,16,slurm,2,4,4096,2048,UNIFORM
2830,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,377.981536,16,1024,2147483648,16,slurm,2,4,4096,2048,UNIFORM_REVERSE
2831,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,390.580552,16,1024,2147483648,16,slurm,2,4,4096,2048,RANDOM
2832,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,255.97624,16,2048,2147483648,16,slurm,2,4,512,256,UNIFORM
2833,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,438.881246,16,2048,2147483648,16,slurm,2,4,512,256,UNIFORM_REVERSE
2834,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,428.214563,16,2048,2147483648,16,slurm,2,4,512,256,RANDOM
2835,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,372.392756,16,2048,2147483648,16,slurm,2,4,512,512,UNIFORM
2836,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,551.902151,16,2048,2147483648,16,slurm,2,4,512,512,UNIFORM_REVERSE
2837,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,573.590325,16,2048,2147483648,16,slurm,2,4,512,512,RANDOM
2838,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,537.283778,16,2048,2147483648,16,slurm,2,4,512,1024,UNIFORM
2839,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,577.169013,16,2048,2147483648,16,slurm,2,4,512,1024,UNIFORM_REVERSE
2840,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,665.608187,16,2048,2147483648,16,slurm,2,4,512,1024,RANDOM
2841,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,674.159019,16,2048,2147483648,16,slurm,2,4,512,2048,UNIFORM
2842,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,760.46127,16,2048,2147483648,16,slurm,2,4,512,2048,UNIFORM_REVERSE
2843,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,767.380757,16,2048,2147483648,16,slurm,2,4,512,2048,RANDOM
2844,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,423.405443,16,2048,2147483648,16,slurm,2,4,1024,256,UNIFORM
2845,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,535.055103,16,2048,2147483648,16,slurm,2,4,1024,256,UNIFORM_REVERSE
2846,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,592.965651,16,2048,2147483648,16,slurm,2,4,1024,256,RANDOM
2847,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,573.240234,16,2048,2147483648,16,slurm,2,4,1024,512,UNIFORM
2848,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,666.76258,16,2048,2147483648,16,slurm,2,4,1024,512,UNIFORM_REVERSE
2849,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,696.641226,16,2048,2147483648,16,slurm,2,4,1024,512,RANDOM
2850,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,605.368261,16,2048,2147483648,16,slurm,2,4,1024,1024,UNIFORM
2851,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,784.587779,16,2048,2147483648,16,slurm,2,4,1024,1024,UNIFORM_REVERSE
2852,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,784.441658,16,2048,2147483648,16,slurm,2,4,1024,1024,RANDOM
2853,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,821.971954,16,2048,2147483648,16,slurm,2,4,1024,2048,UNIFORM
2854,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,850.578261,16,2048,2147483648,16,slurm,2,4,1024,2048,UNIFORM_REVERSE
2855,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,801.576349,16,2048,2147483648,16,slurm,2,4,1024,2048,RANDOM
2856,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,540.526759,16,2048,2147483648,16,slurm,2,4,2048,256,UNIFORM
2857,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,686.655816,16,2048,2147483648,16,slurm,2,4,2048,256,UNIFORM_REVERSE
2858,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,701.103527,16,2048,2147483648,16,slurm,2,4,2048,256,RANDOM
2859,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,706.995337,16,2048,2147483648,16,slurm,2,4,2048,512,UNIFORM
2860,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,811.113446,16,2048,2147483648,16,slurm,2,4,2048,512,UNIFORM_REVERSE
2861,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,774.60984,16,2048,2147483648,16,slurm,2,4,2048,512,RANDOM
2862,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,844.43767,16,2048,2147483648,16,slurm,2,4,2048,1024,UNIFORM
2863,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,813.562717,16,2048,2147483648,16,slurm,2,4,2048,1024,UNIFORM_REVERSE
2864,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,793.357214,16,2048,2147483648,16,slurm,2,4,2048,1024,RANDOM
2865,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,829.018467,16,2048,2147483648,16,slurm,2,4,2048,2048,UNIFORM
2866,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,697.928146,16,2048,2147483648,16,slurm,2,4,2048,2048,UNIFORM_REVERSE
2867,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,576.771037,16,2048,2147483648,16,slurm,2,4,2048,2048,RANDOM
2868,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,698.996002,16,2048,2147483648,16,slurm,2,4,4096,256,UNIFORM
2869,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,788.599475,16,2048,2147483648,16,slurm,2,4,4096,256,UNIFORM_REVERSE
2870,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,803.702869,16,2048,2147483648,16,slurm,2,4,4096,256,RANDOM
2871,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,842.885395,16,2048,2147483648,16,slurm,2,4,4096,512,UNIFORM
2872,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,866.164131,16,2048,2147483648,16,slurm,2,4,4096,512,UNIFORM_REVERSE
2873,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,836.968798,16,2048,2147483648,16,slurm,2,4,4096,512,RANDOM
2874,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,895.994634,16,2048,2147483648,16,slurm,2,4,4096,1024,UNIFORM
2875,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,628.018599,16,2048,2147483648,16,slurm,2,4,4096,1024,UNIFORM_REVERSE
2876,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,552.449467,16,2048,2147483648,16,slurm,2,4,4096,1024,RANDOM
2877,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,811.507525,16,2048,2147483648,16,slurm,2,4,4096,2048,UNIFORM
2878,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,443.670081,16,2048,2147483648,16,slurm,2,4,4096,2048,UNIFORM_REVERSE
2879,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,373.545105,16,2048,2147483648,16,slurm,2,4,4096,2048,RANDOM
2880,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,244.332426,2,1,2147483648,16,slurm,2,8,512,256,UNIFORM
2881,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,453.661473,2,1,2147483648,16,slurm,2,8,512,256,UNIFORM_REVERSE
2882,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,452.025013,2,1,2147483648,16,slurm,2,8,512,256,RANDOM
2883,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,388.014402,2,1,2147483648,16,slurm,2,8,512,512,UNIFORM
2884,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,597.127692,2,1,2147483648,16,slurm,2,8,512,512,UNIFORM_REVERSE
2885,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,614.37489,2,1,2147483648,16,slurm,2,8,512,512,RANDOM
2886,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,753.526544,2,1,2147483648,16,slurm,2,8,512,1024,UNIFORM
2887,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,655.527684,2,1,2147483648,16,slurm,2,8,512,1024,UNIFORM_REVERSE
2888,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,659.933163,2,1,2147483648,16,slurm,2,8,512,1024,RANDOM
2889,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1213.807222,2,1,2147483648,16,slurm,2,8,512,2048,UNIFORM
2890,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,994.596964,2,1,2147483648,16,slurm,2,8,512,2048,UNIFORM_REVERSE
2891,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,999.630699,2,1,2147483648,16,slurm,2,8,512,2048,RANDOM
2892,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,495.494123,2,1,2147483648,16,slurm,2,8,1024,256,UNIFORM
2893,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,633.349398,2,1,2147483648,16,slurm,2,8,1024,256,UNIFORM_REVERSE
2894,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,681.000816,2,1,2147483648,16,slurm,2,8,1024,256,RANDOM
2895,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,813.414649,2,1,2147483648,16,slurm,2,8,1024,512,UNIFORM
2896,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,665.037208,2,1,2147483648,16,slurm,2,8,1024,512,UNIFORM_REVERSE
2897,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,699.318385,2,1,2147483648,16,slurm,2,8,1024,512,RANDOM
2898,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1196.862456,2,1,2147483648,16,slurm,2,8,1024,1024,UNIFORM
2899,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,979.624945,2,1,2147483648,16,slurm,2,8,1024,1024,UNIFORM_REVERSE
2900,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,962.550815,2,1,2147483648,16,slurm,2,8,1024,1024,RANDOM
2901,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1776.396299,2,1,2147483648,16,slurm,2,8,1024,2048,UNIFORM
2902,,sort,READ_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1212.860615,2,1,2147483648,16,slurm,2,8,1024,2048,UNIFORM_REVERSE
