uid,from_uid,benchmark,file_name_1,file_name_2,file_name_3,file_name_4,io_bandwidth,io_direction,io_type,lustre_stripe_count,lustre_stripe_size,max_memory_usage,max_nodes,mpi_backend,mpi_number_of_nodes,mpi_processes_per_node,number_of_traces,random_seed,samples_per_trace
4835,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,373.595356,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,512,0,512
4836,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,553.647126,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,512,0,1024
4837,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,471.713592,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,512,0,1024
4838,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,929.089601,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,512,0,2048
4839,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,582.390511,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,512,0,2048
4840,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,383.22634,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,1024,0,256
4841,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,393.567992,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,1024,0,256
4842,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,596.59757,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,1024,0,512
4843,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,497.475733,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,1024,0,512
4844,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,960.455158,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,1024,0,1024
4845,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,581.34866,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,1024,0,1024
4846,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1340.948382,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,1024,0,2048
4847,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,469.174417,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,1024,0,2048
4848,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,669.881343,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,2048,0,256
4849,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,507.174502,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,2048,0,256
4850,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1004.275873,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,2048,0,512
4851,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,604.476432,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,2048,0,512
4852,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1368.487168,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,2048,0,1024
4853,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,638.098228,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,2048,0,1024
4854,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1773.706397,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,2048,0,2048
4855,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,598.245377,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,2048,0,2048
4856,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1056.615735,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,4096,0,256
4857,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,608.752763,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,4096,0,256
4858,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1424.30388,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,4096,0,512
4859,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,624.315774,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,4096,0,512
4860,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1802.841487,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,4096,0,1024
4861,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,476.982327,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,4096,0,1024
4862,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2000.050578,WRITE,CONTIGUOUS,8,256,2147483648,16,slurm,4,8,4096,0,2048
4863,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,494.22413,WRITE,RANDOM,8,256,2147483648,16,slurm,4,8,4096,0,2048
4864,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,205.953458,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,512,0,256
4865,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,272.669314,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,512,0,256
4866,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,346.655664,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,512,0,512
4867,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,382.59127,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,512,0,512
4868,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,568.186243,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,512,0,1024
4869,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,482.901855,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,512,0,1024
4870,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,942.50053,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,512,0,2048
4871,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,591.581108,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,512,0,2048
4872,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,381.924866,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,1024,0,256
4873,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,402.101574,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,1024,0,256
4874,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,628.694016,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,1024,0,512
4875,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,495.844129,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,1024,0,512
4876,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,952.757629,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,1024,0,1024
4877,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,582.107908,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,1024,0,1024
4878,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1381.155417,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,1024,0,2048
4879,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,475.608256,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,1024,0,2048
4880,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,675.179313,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,2048,0,256
4881,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,496.081644,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,2048,0,256
4882,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,965.966287,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,2048,0,512
4883,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,591.610275,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,2048,0,512
4884,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1354.443045,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,2048,0,1024
4885,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,500.368815,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,2048,0,1024
4886,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1733.309576,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,2048,0,2048
4887,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,575.320542,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,2048,0,2048
4888,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1066.247943,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,4096,0,256
4889,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,589.159388,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,4096,0,256
4890,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1443.132927,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,4096,0,512
4891,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,671.328745,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,4096,0,512
4892,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1743.265015,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,4096,0,1024
4893,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,494.506508,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,4096,0,1024
4894,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2037.982452,WRITE,CONTIGUOUS,8,512,2147483648,16,slurm,4,8,4096,0,2048
4895,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,324.026021,WRITE,RANDOM,8,512,2147483648,16,slurm,4,8,4096,0,2048
4896,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,189.978376,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,512,0,256
4897,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,270.779854,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,512,0,256
4898,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,356.454766,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,512,0,512
4899,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,384.659699,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,512,0,512
4900,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,586.926769,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,512,0,1024
4901,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,487.950546,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,512,0,1024
4902,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,916.951026,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,512,0,2048
4903,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,589.064197,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,512,0,2048
4904,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,369.647634,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,1024,0,256
4905,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,385.856676,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,1024,0,256
4906,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,586.074484,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,1024,0,512
4907,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,488.760046,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,1024,0,512
4908,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,924.109901,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,1024,0,1024
4909,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,519.323036,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,1024,0,1024
4910,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1308.836494,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,1024,0,2048
4911,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,618.041341,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,1024,0,2048
4912,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,623.154167,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,2048,0,256
4913,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,508.44223,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,2048,0,256
4914,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,940.7147,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,2048,0,512
4915,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,560.039716,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,2048,0,512
4916,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1317.596248,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,2048,0,1024
4917,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,642.758752,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,2048,0,1024
4918,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1707.048078,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,2048,0,2048
4919,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,530.247605,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,2048,0,2048
4920,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,923.635707,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,4096,0,256
4921,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,525.223688,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,4096,0,256
4922,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1301.783675,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,4096,0,512
4923,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,591.524502,WRITE,RANDOM,8,1024,2147483648,16,slurm,4,8,4096,0,512
4924,,file-io,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1713.46825,WRITE,CONTIGUOUS,8,1024,2147483648,16,slurm,4,8,4096,0,1024
