uid,from_uid,benchmark,contiguous_direction,file_name_1,file_name_2,file_name_3,file_name_4,io_bandwidth,lustre_stripe_count,lustre_stripe_size,max_memory_usage,max_nodes,mpi_backend,mpi_number_of_nodes,mpi_processes_per_node,number_of_traces,samples_per_trace,unsorted_order
3418,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1359.97329,8,256,2147483648,16,slurm,2,8,512,2048,UNIFORM_REVERSE
3419,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1321.015215,8,256,2147483648,16,slurm,2,8,512,2048,RANDOM
3420,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,896.947284,8,256,2147483648,16,slurm,2,8,1024,256,UNIFORM
3421,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,772.020102,8,256,2147483648,16,slurm,2,8,1024,256,UNIFORM_REVERSE
3422,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,760.766947,8,256,2147483648,16,slurm,2,8,1024,256,RANDOM
3423,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1167.530238,8,256,2147483648,16,slurm,2,8,1024,512,UNIFORM
3424,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1006.230025,8,256,2147483648,16,slurm,2,8,1024,512,UNIFORM_REVERSE
3425,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,958.787738,8,256,2147483648,16,slurm,2,8,1024,512,RANDOM
3426,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1645.202429,8,256,2147483648,16,slurm,2,8,1024,1024,UNIFORM
3427,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1483.595412,8,256,2147483648,16,slurm,2,8,1024,1024,UNIFORM_REVERSE
3428,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1336.717395,8,256,2147483648,16,slurm,2,8,1024,1024,RANDOM
3429,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2048.351,8,256,2147483648,16,slurm,2,8,1024,2048,UNIFORM
3430,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1698.523621,8,256,2147483648,16,slurm,2,8,1024,2048,UNIFORM_REVERSE
3431,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1614.577981,8,256,2147483648,16,slurm,2,8,1024,2048,RANDOM
3432,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1258.953255,8,256,2147483648,16,slurm,2,8,2048,256,UNIFORM
3433,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1156.208439,8,256,2147483648,16,slurm,2,8,2048,256,UNIFORM_REVERSE
3434,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1114.395104,8,256,2147483648,16,slurm,2,8,2048,256,RANDOM
3435,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1583.262882,8,256,2147483648,16,slurm,2,8,2048,512,UNIFORM
3436,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1532.057413,8,256,2147483648,16,slurm,2,8,2048,512,UNIFORM_REVERSE
3437,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1440.247043,8,256,2147483648,16,slurm,2,8,2048,512,RANDOM
3438,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1918.666748,8,256,2147483648,16,slurm,2,8,2048,1024,UNIFORM
3439,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1771.478377,8,256,2147483648,16,slurm,2,8,2048,1024,UNIFORM_REVERSE
3440,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1561.176439,8,256,2147483648,16,slurm,2,8,2048,1024,RANDOM
3441,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2288.947093,8,256,2147483648,16,slurm,2,8,2048,2048,UNIFORM
3442,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1843.83009,8,256,2147483648,16,slurm,2,8,2048,2048,UNIFORM_REVERSE
3443,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1591.449882,8,256,2147483648,16,slurm,2,8,2048,2048,RANDOM
3444,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1768.119681,8,256,2147483648,16,slurm,2,8,4096,256,UNIFORM
3445,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1510.018382,8,256,2147483648,16,slurm,2,8,4096,256,UNIFORM_REVERSE
3446,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1407.402901,8,256,2147483648,16,slurm,2,8,4096,256,RANDOM
3447,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2063.07278,8,256,2147483648,16,slurm,2,8,4096,512,UNIFORM
3448,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1812.664179,8,256,2147483648,16,slurm,2,8,4096,512,UNIFORM_REVERSE
3449,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1682.155348,8,256,2147483648,16,slurm,2,8,4096,512,RANDOM
3450,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2269.238403,8,256,2147483648,16,slurm,2,8,4096,1024,UNIFORM
3451,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1776.345329,8,256,2147483648,16,slurm,2,8,4096,1024,UNIFORM_REVERSE
3452,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1625.85162,8,256,2147483648,16,slurm,2,8,4096,1024,RANDOM
3453,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2279.614702,8,256,2147483648,16,slurm,2,8,4096,2048,UNIFORM
3454,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1919.009502,8,256,2147483648,16,slurm,2,8,4096,2048,UNIFORM_REVERSE
3455,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1360.571551,8,256,2147483648,16,slurm,2,8,4096,2048,RANDOM
3456,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,532.257826,8,512,2147483648,16,slurm,2,8,512,256,UNIFORM
3457,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,475.69392,8,512,2147483648,16,slurm,2,8,512,256,UNIFORM_REVERSE
3458,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,437.481043,8,512,2147483648,16,slurm,2,8,512,256,RANDOM
3459,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,687.479274,8,512,2147483648,16,slurm,2,8,512,512,UNIFORM
3460,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,717.973595,8,512,2147483648,16,slurm,2,8,512,512,UNIFORM_REVERSE
3461,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,669.182749,8,512,2147483648,16,slurm,2,8,512,512,RANDOM
3462,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1154.75717,8,512,2147483648,16,slurm,2,8,512,1024,UNIFORM
3463,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1015.880208,8,512,2147483648,16,slurm,2,8,512,1024,UNIFORM_REVERSE
3464,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1002.023376,8,512,2147483648,16,slurm,2,8,512,1024,RANDOM
3465,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1622.983464,8,512,2147483648,16,slurm,2,8,512,2048,UNIFORM
3466,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1427.98953,8,512,2147483648,16,slurm,2,8,512,2048,UNIFORM_REVERSE
3467,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1298.19645,8,512,2147483648,16,slurm,2,8,512,2048,RANDOM
3468,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,857.609122,8,512,2147483648,16,slurm,2,8,1024,256,UNIFORM
3469,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,741.488106,8,512,2147483648,16,slurm,2,8,1024,256,UNIFORM_REVERSE
3470,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,768.421085,8,512,2147483648,16,slurm,2,8,1024,256,RANDOM
3471,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1265.012597,8,512,2147483648,16,slurm,2,8,1024,512,UNIFORM
3472,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1032.530094,8,512,2147483648,16,slurm,2,8,1024,512,UNIFORM_REVERSE
3473,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1094.940018,8,512,2147483648,16,slurm,2,8,1024,512,RANDOM
3474,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1592.417294,8,512,2147483648,16,slurm,2,8,1024,1024,UNIFORM
3475,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1443.827982,8,512,2147483648,16,slurm,2,8,1024,1024,UNIFORM_REVERSE
3476,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1362.305794,8,512,2147483648,16,slurm,2,8,1024,1024,RANDOM
3477,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1987.002797,8,512,2147483648,16,slurm,2,8,1024,2048,UNIFORM
3478,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1735.919534,8,512,2147483648,16,slurm,2,8,1024,2048,UNIFORM_REVERSE
3479,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1623.666087,8,512,2147483648,16,slurm,2,8,1024,2048,RANDOM
3480,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1404.423055,8,512,2147483648,16,slurm,2,8,2048,256,UNIFORM
3481,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1146.108682,8,512,2147483648,16,slurm,2,8,2048,256,UNIFORM_REVERSE
3482,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1093.083093,8,512,2147483648,16,slurm,2,8,2048,256,RANDOM
3483,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1664.792335,8,512,2147483648,16,slurm,2,8,2048,512,UNIFORM
3484,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1494.815977,8,512,2147483648,16,slurm,2,8,2048,512,UNIFORM_REVERSE
3485,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1323.939578,8,512,2147483648,16,slurm,2,8,2048,512,RANDOM
3486,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1894.483737,8,512,2147483648,16,slurm,2,8,2048,1024,UNIFORM
3487,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1812.709418,8,512,2147483648,16,slurm,2,8,2048,1024,UNIFORM_REVERSE
3488,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1608.182227,8,512,2147483648,16,slurm,2,8,2048,1024,RANDOM
3489,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2079.743947,8,512,2147483648,16,slurm,2,8,2048,2048,UNIFORM
3490,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1838.784381,8,512,2147483648,16,slurm,2,8,2048,2048,UNIFORM_REVERSE
3491,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1620.982673,8,512,2147483648,16,slurm,2,8,2048,2048,RANDOM
3492,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1812.520839,8,512,2147483648,16,slurm,2,8,4096,256,UNIFORM
3493,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1571.947651,8,512,2147483648,16,slurm,2,8,4096,256,UNIFORM_REVERSE
3494,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1503.814562,8,512,2147483648,16,slurm,2,8,4096,256,RANDOM
3495,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2104.972527,8,512,2147483648,16,slurm,2,8,4096,512,UNIFORM
3496,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1814.234253,8,512,2147483648,16,slurm,2,8,4096,512,UNIFORM_REVERSE
3497,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1670.007793,8,512,2147483648,16,slurm,2,8,4096,512,RANDOM
3498,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2279.224907,8,512,2147483648,16,slurm,2,8,4096,1024,UNIFORM
3499,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2010.234395,8,512,2147483648,16,slurm,2,8,4096,1024,UNIFORM_REVERSE
3500,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1782.189564,8,512,2147483648,16,slurm,2,8,4096,1024,RANDOM
3501,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,2302.682631,8,512,2147483648,16,slurm,2,8,4096,2048,UNIFORM
3502,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1873.000669,8,512,2147483648,16,slurm,2,8,4096,2048,UNIFORM_REVERSE
3503,,sort,WRITE_CONTIGUOUS,tmp_benchmark/tmp_benchmark_file_1.segy,tmp_benchmark/tmp_benchmark_file_2.segy,tmp_benchmark/tmp_benchmark_file_3.segy,tmp_benchmark/tmp_benchmark_file_4.segy,1403.634881,8,512,2147483648,16,slurm,2,8,4096,2048,RANDOM
